text,label
"quán có tầm view nhìn ra sông rất đẹp , không_gian thoáng mát , nhân_viên phục_vụ nhiệt_tình , món ăn và giá_cả đều rất hợp_lý , và đặc_biệt hệ_thống âm_thanh phòng vip rất tuyệt_vời .",1
"đồ_ăn ngon , nhân_viên chu_đáo thân_thiện không_gian đẹp , thoải_mái , sạch_sẽ 10 điểm nha .",1
"giá đắt , thái_độ nhân_viên kém , khách đang ăn đã ra đuổi bảo quán đến giờ nghỉ , không bao_giờ quay lại .",0
"bún không ngon mà mặn kinh_khủng khiếp , ăn được bát bún mà đau thận từng ăn cơ_sở khác khá ngon tưởng cùng hệ_thống đều giống nhau về chất_lượng mà ở đây ăn_dở quá .",0
sau 2 năm trả lại thấy đắt quá bát ốc mít tận 100k mà có tầm 10 mấy con thôi .,0
không được ăn muộn quá .,0
nhân_viên nhiệt_tình quản_lý dth nói_chung là rất hài_lòng sẽ tiếp_tục ủng_hộ .,1
"đi ăn như đi xin , đợi gọi mãi không thấy đồ nhân_viên cứ đứng loanh_quanh , gọi thay ga nửa tiếng mang ra bình hết ga nhân_viên không tôn_trọng khách .",0
"bánh không ngon , nhân_viên rất thái_độ với khách .",0
"quán khá đông nhưng_mà không cảm_giác chật_chội , không_gian khá ổn , các món có phần chưa quen lắm nên không đánh_giá thêm .",1
"ngồi ăn rất mát , gió trời thoáng nhân_viên ngoan đồ tươi , giá ổn_áp , mong là sau khi gt nhiều khách , quán đông lên không bị mất chất_lượng .",1
"đồ_ăn ok nhưng giá cao , quán quá ồn_ào , nhạc quán lớn , không_thể trò_chuyện .",0
bàn ăn lịch_sự nhưng chất_lượng thì thực_sự chê với giá 150k gà đặc_biệt nhưng không bằng ăn bừa 1 quán trên phố càng buồn nếu khách du_lịch nghĩ đây là phở vn auth .,0
quán chất_lượng phục_vụ tốt .,1
dỡ chắc không hợp_khẩu vị .,0
"quán hơi tối , đồ_ăn tạm được chứ không quá ngon , cua toàn bị ốp , cá_ngừ thì để đông cứng luôn , bánh ngọt siêu nhiều sự lựa_chọn .",1
"quán xuống_cấp , đồ_ăn thường .",0
"công_ty tnhh xây_dựng và thương_mại yona là đơn_vị đi tiên_phong trong lĩnh_vực chống thấm , sơn epoxy , xoa nền nhà_kho , mài nền bê_tông tại đà_nẵng .",1
"lần thứ 2 tới quán này cho 10 / 10 cho hương_vị , sự sạch_sẽ và cách phục_vụ của chú , rất dễ_thương .",1
"đồ_ăn ngon , nhân_viên nhiệt_tình , cá_bò da ngon nha mọi người .",1
"chờ đồ rất lâu , nhân_viên không thái_độ tốt , phục_vụ không kèm dụng_cụ , đi ra hỏi còn thái_độ kém , tính cho khách ăn bốc hay gì .",0
"quán rất dơ , bẩn_thỉu , ăn_uống nhưng làm không vệ_sinh , lẫu thì như lẫu nấu rồi , nước nguội , quán đông chắc do vị_trí , hoặc có hoa_hồng cho người dẫn .",0
"ngon , hợp vị .",1
tệ từ món ăn tới nhân_viên .,0
"cho 5 sao , phục_vụ chu_đáo .",1
"đồ_ăn ngon , phù_hợp với giá tiền , bạn phúc tại cn2 phục_vụ chuyên_nghiệp , dễ_thương , chắc_chắn sẽ quay lại khi có dịp .",1
nói_chung lần 2 thử_nghiệm để đánh_giá mà phải nói quá tệ .,0
"món ăn nhiều dầu_mỡ , hương_vị bình_thường , ốc nhỏ so với giá 100k là đắt , nói_chung là không quay lại .",0
ngon nhưng mua mang về không cho đũa thìa nên cho 1 .,0
sàn nhà hơi dính và hơi đông sv nhưg vì ăn cả 20 đĩa bò xog được có 2 rổ rau nên cho 5 sao giá rẻ rất vừa túi_tiền sv nên cũg là điểm cộng cho quán .,1
"phủi quán đồ_ăn đa_dạng nhưng không hợp_khẩu vị của tôi , nước lẩu phe chế sẵn ăn kém ngon và không hấp_dẫn .",0
"giá cao , thức_ăn chưa ngon .",0
"thức_ăn không được tươi và ngọt cho lắm , không_gian hơi nhỏ , ăn chỗ này hơi fail 1 tí .",0
"khung_cảnh đẹp , món ăn ngon .",1
"quán sạch , trang_trí kiểu đương_đại , nhiều khách tây và dân văn_phòng tại khu này tới ăn , phục_vụ chu_đáo , các món việt khá ngon và đậm_đà , món lẩu khá nhạt , cần nêm nếm đậm hơn .",1
"đồ_ăn được đĩa nướng tổng_hợp , nhưng cảm_giác nh này không được sạch_sẽ lắm ( cơ_sở vật_chất , nhà wc và phía sau ) .",1
"đồ_ăn ngon , nhân_viên nhiệt_tình , thịt ăn rất ngon .",1
"quán thoáng mát , đồ_ăn đa_dạng và ngon , nhân_viên xì teen , ông_bà chủ vui_vẻ .",1
ăn tạm được theo kiểu cơm_bình_dân cho sinh_viên .,1
"không_gian quán rộng_rãi đồng_thời quán khá đông , tầng 2 ngồi_bệt , tầng 1 - 3 có ghế_ngồi , mỗi_tội wc không được sạch_sẽ , món gà rang muối , xôi chim khá ngon .",1
"ăn_ở cn landmark 81 thấy khá ok , qua bên cn lê_thị hồng gấm menu không có món tương_tự mà đồ_ăn lại hơi nhiều dầu_mỡ nên có đôi_chút hụt_hẫng .",1
"đồ_ăn ngon lắm ạ , nhưng sốt thái hơi ngọt so với khẩu_vị của mình , bạn nào thích chua_cay thì dặn quán nha .",1
"quẩy vui hong mún dề xíu nào ý , mấy anh_chị nhân_viên rất nhiệt_tình nhen , đồ uống ngon , nhạc hay nói_chung 10 điểm không có gì để chê luôn nghenn .",1
"đồ_ăn rất ngon , mà rẻ , quán không_gian đẹp , nhân_viên lại dễ_thương .",1
"đồ_ăn ngon , giá phù_hợp .",1
quán phục_vụ chậm nhân_viên thái_độ lồi_lõm đồ_ăn bình chỗ ngồi nóng nói_chung là không có 0 sao nên phải đánh 1 sao .,0
ở đây bán tới 11g hơn nên bạn nào ăn đêm vẫn có_thể tới mua đồ_ăn ngon giá_cả hợp_lý nhưng phải đợi hơi lâu vì khá đông khách nhân_viên rất nhiệt_tình .,1
"đồ_ăn và phục_vụ ok trừ một anh tên dương xưng là quản_lí quê hà_nội nói_chuyện hơi bất lịch_sự , dùng từ_ngữ hơi khiếm_nhã .",0
đồ_ăn rất ngon chuẩn vị .,1
"quán ăn nấu ngon , hợp_khẩu vị phong_cách yên_tĩnh , lịch_sự nhân_viên phục_vụ rất chu_đáo , nhiệt_tình .",1
"không_gian rộng_rãi thoáng mát , nhưng nhà hơi bẩn , đồ_ăn thì oke nha , nhưng thái_độ phục_vụ của nhân_viên thì khó chịuu , đưa đồ ra đặt cái rầm , không nói gì .",0
"ngồi đợi đồ_ăn nửa tiếng , xuống hỏi thì báo hết nhưng cũng không báo lại khách để khách ngồi đợi , đồ_ăn thì nhạt_nhẽo , sẽ không quay lại .",0
"thức_ăn lâu , nhân_viên không chăm_chú .",0
đồ_ăn tuyệt_vời đa dang nhân_viên phục_vụ nhiêt tình .,1
"ngồi 30p không lên nổi đồ uống , quán phục_vụ tệ .",0
"cung_cách phục_vụ dỡ tệ , đuổi khách khi khách còn đang ăn , không nên nhậu ở đây .",0
"ngồi chờ thức_ăn khá lâu , được cái lẩu riêu cua khá lạ và ngon , nhưng_mà hơi đắt .",1
"thái_độ phục_vụ thân_mật , thực_khách có cảm_giác ấm_áp như trong gia_đình .",1
"cơm tấm sườn 35k , ăn ngon , ngồi mát_mẻ .",1
"đồ_ăn bình_thường , chất_lượng phục_vụ kém , đạt đồ 11h45 thì 12h45 mới giao , quá thất_vọng , phải edit lại cho 1 sao , dịch_vụ siêu tệ_hại , cả sau bán hàng .",0
"đồ_ăn ngon , thuần chay chứ không phải là các loại bột , giá vừa , không rẻ không đắt , không_gian thoải_mái , nhân_viên tỏ ra vui_vẻ , hay cười , nhạc chỉ có 1 bài duy_nhất .",1
"món ăn sáng_tạo , ăn quá tuyệt_vời , nhân_viên thì dễ_thương .",1
"đồ_ăn ngon , không_gian ổn .",1
"vị_trí đẹp , dễ tìm , view khá đẹp , đồ_ăn khá ngon nhưng chế_biến hơi chậm ( mặc_dù hôm đó không quá đông khách ) , nhà_hàng có chương_trình giảm_giá 5% cho khách tuổi dê .",1
"quán cái gì cũng hết , đồ_ăn kêu cũng hết , nước_đá uống bia cũng hết , chán cái quán .",0
cảnh đẹp .,0
"nhân_viên coi_thường khách_hàng , thể_hiện không thân_thiện đối_với người già .",0
"không_gian thoáng , đồ_ăn ngon - nhiều lắm nên ghé nhé mọi người .",1
"nó dường_như là một địa_điểm được các nhóm du_lịch và hướng_dẫn_viên du_lịch nhật_bản giới_thiệu , nó dường_như không đáng_giá , hãy tự nghiên_cứu và đi đến_nơi bạn muốn .",0
"hôm gặp con_nhỏ phục_vụ thật hắc_ám , nó ngỡ như chúng_tôi ăn không có tiền trả hay sao , mặt như mặt lol ấy .",1
"giá rẻ , hôm mình đi ăn nướng , thấy đồ_ăn cũng tươi , phù_hợp đi ăn bình_dân thôi , không lịch_sự và sang choảnh .",1
"đồ_ăn tạm ổn và khá ít , giá siêu chát , mình gọi theo set cả nước là gần 1 củ , 4 người ăn gần15p đã hết veo , lúc trả tiền vẫn chưa no bụng tí nào ấy huhu .",1
"đồ_ăn ngon , nhân_viên nhiệt_tình lịch_sự take care khách chu_đáo , không_khí không mát lắm nhưng nhà wc thì sạch_sẽ mát , nói_chung là ok lắm nha .",1
"tất_niên thấy quán khá đông_đúc , đồ_ăn cũng ổn , chưa thấy điểm trừ .",1
"quán làm chậm thuộc diện nhất hcm , lần nào mình đến cũng bị chậm đồ .",0
"khách_hàng chung_thân của quán , mấy năm liền đi đà_nẵng đều đến quán cô mười ăn , nh7wng năm nay hình_như vô nghỉ bán rồi .",0
"quán đẹp , đồ ngon và hơi đắt .",1
"đồ_ăn tệ , giá quá mắc , đề_nghị nhà_hàng làm_ăn đàng_hoàng hơn .",0
"cũng bình_thường như mọi quán bún khác , được cái giá mắc hơn chút .",0
dê bao ngon nha cả nhà .,1
"bếp nướng bằng ga , dùng vỉ lỗ , nướng thịt cháy nhưng không chín , ăn_uống mất vệ_sinh , đồ_ăn rất ít .",0
"nhóm mình đi 6 người , hôm đó đi không có ưu_đãi gì nên tình cả thuế là 150k / người .",1
"thái_độ phục_vụ vô_cùng tệ , nhân_viên quá kém .",0
"khá sạch , ăn thanh_cảnh buổi trưa là ok .",1
"đồ_ăn hiện_tại tạm ổn , không như hồi xưa , phần ăn ít hơn , không_khí bình_thường , đặc_biệt nhất là dịch_vụ : các bạn phục_vụ vẻ mặt không vui , có bạn tư_duy không linh_hoạt , lời_nói đứt_gãy tạo cảm_giác không có sự cầu_thị ( dù ngôn_từ vẫn chuẩn_mực ) nhưng gây cảm_xúc khó hài_lòng , đặc_biệt không nhận thanh_toán thẻ , nên mọi người đi ăn nhớ rút_tiền trước , góp_ý chân_thành để mong quán vẫn giữ được khách .",1
"nhân_viên cư_xử kém , hàng ăn_uống không đảm_bảo sức_khoẻ .",0
"đồ_ăn quá tệ , nhân_viên chậm , gọi đồ chậm .",0
thoải_mái sau những ngày làm_việc .,1
"đánh_giá buff bẩn ghê , cầu_mong ai cũng đọc được cmt này để né nhé , làm_ơn , cầu_xin đừng ai đến chỗ này ạ .",0
ngon nha anh_em .,1
chất_lượng số_lượng độ này kém quá trước_đây nà béo hơn bán cơ .,0
"mon ăn rất ngon , nhưng hơi đong khách nhiều khi không có chỗ ngồi .",1
"quán rộng , sạch_sẽ nhân_viên nhẹ_nhàng , hướng_dẫn nhiệt_tình món ăn ra cũng khá nhanh , hải_sản tươi .",1
"đồ_ăn ngon , nóng_sốt , nguyên_liệu tươi , không dùng dầu_mỡ nấu lại , gía cả hợp_lý , quán có máy_lạnh ngồi , chỉ chưa được sạch_sẽ kiểu nhà_hàng .",1
"giá_cả đắt đồ_ăn bình_thường được cái cháo thì ngon , tiết_canh dê ăn bình_thường , lạc thì ỉu .",0
có .,1
"mồi ngon , nhiều .",1
tạm thôi .,0
"seeding mì soyum heo 39k nhưng tới ăn 2 tô thì tính 110k quá đã , tiền không nhiều nhưng bực vì không đúng như đã up .",0
"dịch_vụ lẫn đồ_ăn đều tệ , món cơm mực dở nhất .",0
"đồ_ăn ngon , đậm_đà , nhân_viên thân_thiện mặc_dù đông khách .",1
"mình mua phần combo buger gà mang về , nhân_viên quên nước , khoai_tây nguội , thực_sự không hài_lòng .",0
"không_gian thoáng , thích_hợp cho những bữa ăn thay_đổi vui_vẻ với gia_đình , hoặc nhóm bạn ra ngồi dùng_bữa .",1
"được địa_điểm , đồ_ăn bình_thường .",0
"không_gian đẹp , nhân_viên nhiệt_tình , thức_ăn ngon , nhà_vệ_sinh sạch_sẽ , để xe trước quán , nhưng khi đông khách phải để xe trong hầm toà nhà kế bên hơi bất_tiện .",1
vừa ngon lại rẻ .,1
"đồ_ăn ok , phụ vụ chậm , không_gian chật_hẹp .",1
"phục_vụ kém , món chậm , giá cũng không rẻ , có_thể chọn quán khác thay_vì ngồi chờ 30 - 1 tiếng mới có ăn như quán này .",0
"quán nhân_viên phục_vụ kém , gọi 3 - 4 lần cứ nói bếp đang làm chờ lâu nãn lun , đi ăn buffet mà như đi ăn_xin , lúc trước thì ok dạo này làm_ăn quá chán .",0
"đồ_án ngon , phục_vụ nhiệt_tình .",1
"đồ_ăn dở , có cảm_giác ăn đồ_thừa hôm trước , quán treo đầy những khẩu_hiệu răn người như từ_bi hỷ_xả nhưng nhân_viên không mấy thân_thiện .",0
"đẹp , ngon .",1
"gọi bún riêu về nhà tô 85k mà lèo_tèo mấy miếng thịt như_vậy , quán làm_ăn kiểu gì vậy .",0
"lẩu dê ngon , thịt vị đậm_đà , vú rất tuyệt .",1
"rất ngon , giá_cả phù_hợp ( bát hơi bẩn ) .",0
"đồ_ăn quán tươi , view sông thoáng mát , mình đi ngay hôm mưa tầm_tã , nhậu được ổn_áp , đồ_ăn ngon .",1
"không_gian ấm_cúng , cô chủ dễ_thương , còn món ăn thì khỏi phải bàn hương_vị quê nhà , ngon lắm ạ , giá lại rẻ , sẽ quay lại ủng_hộ quán .",1
"chất_lượng tốt đúng hương_vị truyền_thống , giá 40k 1 tô , không như những chỗ có tí thương_hiệu thì bán cao vống lên trong khi ăn cũng chả ra gì .",1
"đồ_ăn ngon , phục_vụ hơi chậm và chưa nhiệt_tình .",1
cà_rốt được thêm vào tất_cả sushi ít_nhất thì điều này thật kỳ_lạ .,1
rất hài_lòng nhân_viên siêu dễ_thương món ăn việt ngon lắm .,1
đỗ xe ô_tô phải mất phí .,0
"món ăn siêu ngon , nhân_viên siêu siêu nhiệt_tình , dễ_thương , sẽ ủng_hộ tiếp nếu quay lại đà_nẵng .",1
gọi món đợi 15 phút ra báo hết món .,0
"sashimi đây cực nhiều và tươi , ra món nhanh , cái ghẹ cua phô_mai rất ngon , không_gian hơi bé xíu , nhưng trang_trí lung_linh kim sa hạt lựu tưởng quán tây không á .",1
mới đẹp .,1
đồ_ăn rất ngon và phục_vụ nhiệt_tình chu_đáo .,1
siêu ngon siêu béo .,1
"quán bán không để bảng giá tưởng cũng rẻ ai_ngờ mắc , với 1 dĩa bánh 8 bánh chút_xíu như_vậy mà 60k thì mắc rồi , mình sẽ không quay lại lần 2 .",0
"cơm chay ổn nhưng giá có_vẻ đắt , đồ_ăn chay bình_thường nhưng giá thì đắt .",1
ăn xong bị tiêu_chảy .,0
"nhân_viên phục_vụ nhiệt_tình , đồ_ăn ngon .",1
"đồ_ăn ngon , giá phải_chăng , phục_vụ tốt .",1
"nhân_viên phục_vụ tệ lắm , không_thể_nào liên_tưởng với giá tiền phải trả cho bữa ăn , nên xem_xét kỹ khi chọn nhà_hàng này để ăn .",0
"thức_ăn tuyệt_vời nơi này nhỏ và có rất nhiều lựa_chọn , chủ_sở_hữu không nói được tiếng anh nhưng rất thân_thiện , buffet 35k , có trái_cây nữa .",1
"quán nóng quá , đô ăn ok , nhân_viên nhiệt_tình , mỗi_tội nóng như lò lửa , đầu_tư đủ thứ mà có mấy cây quạt không giám mua .",0
"nhân_viên thái_độ rất tệ , khách vô ăn kêu xếp bàn thì kêu là bàn đợi nhân_viên ca tối vô xếp , mặt như cái mền , đi ăn mà như đi xin .",0
"nhân_viên nhiệt_tình , nhưng đồ_ăn thì không ngon , nước_chấm thì ở giữa , mặn ngọt , bỏ thêm đường thì ngọt ngây mà bỏ thêm tắc thì nó cũng không hết ngọt .",0
"thịt bò sốt bbq rất dai , khó nhai , ai đưa phụ_huynh ăn món này thì coi như bỏ luôn .",0
chưa đúng vị .,1
"nhân_viên dễ_thương cực , mik xin thêm 1 đĩa cơm cuộn , bạn í đem cho chúng mik cái nì , cừi gần chớt hahahah .",1
"nói_chung là tốt , nhân_viên rất tốt và chu_đáo , thức_ăn rất tươi .",1
"quán ăn , bán đặc_sản của nghệ_an .",0
"quán khá đông nhưng chỉ có một nhân_viên thì_phải , mình thích món dùng xà_lách xoăn ngày_xưa hơn cảm_giác ngon_miệng hơn , còn món ăn và phục_vụ thì ổn .",1
"bát cỡ to khá là nhiều , quán thu tiền trước .",1
"mì hoành_thánh ngon , hủ tíu sate đậm vị , nước dùng béo , nếu không quen sẽ khó ăn , giá đắt .",1
giá_cả .,0
"quá tệ , xe oto vào bảo_vệ không biết hướng_dẫn , mở_cửa cho khách mà ngồi bắt chân lên ghế nhìn khách xuống thôi , vì đường 1 chiều nên rất khó xuống .",0
"đồ_ăn ngon rẻ , nhân_viên phục_vụ nhiệt_tình .",1
"giá mắc , cơm ít , gà ngon .",0
"trải_nghiệm tệ nhất khi đến đà_nẵng , bàn_ghế rất bụi nhìn mất vệ_sinh , bát ly đũa đều nghe có mùi tanh của cá , mặt chủ thì lúc_nào cũng nhăn_nhó chửi nhân_viên , thiệt sự không biết tôn_trọng khách_hàng .",0
"đồ_ăn không ngon , nước_chấm không đúng vị mình ăn_ở nha_trang , giá quá đắt , 1 bát nước_chấm 5k , cốc trà quất gần 20k , mà order trà quất thì nhầm trà sâm .",0
"vì_vậy , thực_phẩm như_vậy .",0
"đồ_ăn uống tam được , phục_vụ kém ( nhân_viên chạy_bàn toàn trẻ_em đang phục_vụ thì đánh nhau nhân_viên tính tiền không chuẩn không có nhân_viên hỗ_trợ lấy xe , ) .",0
"đồ_ăn lâu , nhân_viên phục_vụ kém .",0
ăn bình_thường nhưng giá thì cao .,1
"địa_điểm đẹp , không_gian xưa cũ gợi nhớ thời bao_cấp , món ăn tạm được , giá hơi cao so với mặt_bằng chung .",1
"món ăn tạm được , giá trung_bình cao , phục_vụ tệ .",0
nhà_ăn mà không dùng giấy khô nên hơi bất_tiện .,0
"nhân_viên phục_vụ tận_tình , đồ_ăn ngon , đến một lần thì chắc_chắn sẽ muốn đến nhiều lần .",1
"vào nhân_viên không nhiệt_tình lắm , gọi 2 bát bún mà đợi lâu ra món thì 1 bát có ruồi , bún không hợp_khẩu vị mình , nói_chung là không quay lại .",0
"ok món ăn ngon , trình_bày đẹp , nhân_viên khá dễ_thương , các món tôi ăn đều thấy ngon hết món tráng_miệng chè thốt_nốt cũng ngon lắm hz quá ngọt .",1
"chất_lượng bình_dân , giá_cả khá cao .",0
"đừng bao_giờ order canh chua ở đây , canh chưa taste nasty , cá kho cũng nasty luôn .",0
"chỗ ngồi nhìn thì hơi xô_bồ nhưng cũng ổn , ốc tươi ngon , chế_biến rất vừa_miệng , giá thì rẻ so với mặt_bằng chung .",1
quá dở .,0
"giá_cả bình_dân , phù_hợp túi_tiền .",1
"quán đẹp , đồ_ăn đồ uống đều ngon cả , mỗi_tội hơi đắt và cuối tuần thì rất đông .",1
"giá_thành cao , phù_hợp với người có thu_nhập cao .",1
"đồ_ăn ngon , nhân_viên phục_vụ tốt , đồ dư mang về , nhưng mình đánh_giá 3 sao vì suốt buổi ăn có ruồi bay_qua_bay_lại suốt bàn ăn , mình tiếp khách nhật cũng hơi ngại .",0
"50k 1 xuất chay , view tầng 2 ra hồ tây bàn_ghế sạch_đẹp nhưng menu đồ_ăn không phong_phú và chế_biến không ngon .",0
chất_lượng sườn có_vẻ đi xuống khá nhiều khi ăn_ở đây sau 1 vài lần ăn_ở chi_nhánh khác .,0
"nhân_viên tới chủ quán thái_độ lồi_lõm , hổ báo doạ_nạt khách_hàng , thật đáng sợ , chưởi khách_hàng doạ_nạt .",0
"đồ_ăn ngon , phục_vụ tận_tình , chuyên_nghiệp .",1
"ngồi 20 phút đợi , hỏi nhân_viên thì bảo rớt đơn , phí 20p cuộc_đời .",0
kêu bia đợi lâu .,0
đồ_ăn lên quá lâu .,0
"chờ rất lâu , ăn bình_thường , chảo bẩn , đã chờ lâu thì chớ nhưng cũng không có thứ_tự gì cả , mang đồ lộn_xộn , quá thất_vọng .",0
"đồ_ăn ngon tươi , chờ rất lâu mới được order , khách gọi order 1 kiểu phục_vụ tự ấn order 1 kiểu trên máy , chờ món mang lên cũng rất lâu rồi lại xin_lỗi là em ấn order nhầm cho bàn mình .",0
"quán sạch_sẽ và thoáng mát , đồ_ăn ngon và rất rẻ .",1
quán thì vắng khách mà lên đồ thì lâu .,0
"quán quen của mình hơn chục năm nay , ăn ngon , giá hợp_lý , há cảo là món mình thích nhất ở đây , ngoài_ra có cháo nữa , ok lắm .",1
"quán be_bé , hơi nóng có 2 - 3 nhânn viên phục_vụ nên hơi lâu đồ_ăn ngon , giá khá rẻ .",1
rất ngon nhưng về mặt vệ_sinh chưa ổn .,1
"nhiều chuột quá nên bạn mình là người nước_ngoài rất khó_chịu , thức_ăn chay giá khá cao , không_gian thì ok .",0
"phục_vụ quá chậm nhưng chắc do thiếu phục_vụ , cũng có_thể là do quản_lý hơi kém , đồ_ăn thì tạm ổn .",0
"quán đổi địa_chỉ qua 55a hùng vương khúc 1 chiều , không_gian thoáng mát hơn .",1
"rất ngon , là điểm đến ưa_thích của gia_đình mình .",1
"thiếu đủ thứ , giấy_ăn đũa thìa không có , gọi nhân_viên không nghe , nhạc bật ầm_ĩ .",0
"nhà_hàng kiểu lừa_lọc , nhân_viên rất thái_độ , ch ăn xong đã bắt thanh_toán .",0
"nha hang nay ten tieng nhat la yuraku nhe moi nguoi , minh tim bo hoi tai mai không duoc .",1
thơm ngon bo duong .,1
đợi 45p lên đồ vịt còn ửng hồng thiếu món lên đồ chậm đồ_ăn bình_thường .,0
pizza dở .,0
"nhận đúng thời_gian mở_cửa của bạn vừa tốn 400k chạy xe tới đó đóng_cửa mà chỗ nào cũng bảo mở_cửa từ 10h30 sáng , nơi rất thô_lỗ , đừng bận_tâm đến đó vì bạn không bao_giờ biết họ mở hay đóng_cửa .",0
"quán sâu , đi_lại khó_khăn .",0
"giá_cả , đồ_ăn cơ_bản ổn .",1
rất đẹp và rất khuyến_khích để thử .,1
nhiều món ăn vặt .,1
"anh_em đừng zô tụi nó chém x3 giá bên ngoài đó mà đồ_ăn như cc , và tụi nó còn dùng nhiều chiêu mắc dữ lắm .",0
"phục_vụ tốt , đồ_ăn ok , vì là nhà_hàng nên giá_cả hơi nhỉnh một_chút .",1
"quá tệ , ăn king nhiều rồi mà thấy ông king ở đào tấn này làm mất hết giá_trị của king luôn , tệ từ đầu đến cuối .",0
"phục_vụ quá tệ , xin chén ly thêm cũng nổi_cáu , bàn đi 7 người thiếu chén dĩa xin 3 lần mới được cho người thứ 7 , đồ_ăn tạm ổn , nhưng cách phục_vụ thì quán nên coi lại .",0
đồ_ăn không có trong combo vẫn bê ra và tính tiền cho khách dù khách không gọi làm_ăn quá thiếu chuyên_nghiệp .,0
"đang chuẩn_bị , xong up tiếp .",1
"phục_vụ kém , đồ_ăn ra lâu , ra món cho người đến sau trước .",0
"phục kém , đồ ă nấu mặn , mà ít , giá đắt .",0
mình đến trước mà người ta đến sau mình người ta lại có mỳ trước .,0
"quán làm_việc thiếu tôn_trọng khách_hàng , đợi quá lâu nhân_viên order kém .",0
món ăn rất ngon giá_cả hợp_lý .,1
"phục_vụ quá chậm , món ngon nhưng mang món nào lên cũng nguội_ngắt , mỗi món mang lên cách nhau nửa tiếng , không quay lại .",0
"sạch_sẽ , món ăn tươi ngon .",1
quán ngon bún hải_sản ăn nước_ngọt và giá hợp_lý .,1
"quán mở_cửa từ 14h - 22h30 , giá 13000vnđ / tô , bạn có_thể gọi thêm tô cá , chả ăn kèm giá cũng 13000vnđ / tô , ngoài chuyện rẻ thì món ăn chưa có gì đặc_sắc .",0
"không có lần thứ 2 , diễn_tả 1 từ là đắt , phục_vụ tệ , kiểu như là chỉ phục_vụ người giàu khinh bĩ người khác ra_mặt , quán phù_hợp với gia_đình giàu xe_hơi các kiểu .",0
"đồ_ăn ngon , giá cũng vừa_phải , nhân_viên nhiệt_tình , wc của quán cũng sạch_sẽ , đi nhóm dưới 10 người nhậu hay ăn ốc đều ổn .",1
"1 , phục_vụ quá lâu , 2 , chủ thái_độ với khách .",0
"lẩu 349k không đủ cho 2 người ăn , ai ăn mạnh là ăn một_mình luôn , lẩu 349k mà chỉ có 1 gói mì chỉ có 1 loại rau_muống , ăn từ ngọn tới gốc già luôn .",0
"vào gọi suất 2 người cho 2 đĩa rau và cuốn , gọi suất 5 người cũng cho 2 đĩa y_như thế xong gọi thêm rau và cuốn thì tính thêm tiền 15k nó không phải là nhiều để mà làm_tiền kiểu khó_chịu như_thế .",0
đồ_ăn hợp_khẩu vị chu_đáo và thoải_mái nha .,1
nhân_viên phục_vụ nam ở đây tệ .,0
"quán ăn ngon , phù_hợp , đảm_bảo vệ_sinh , chuẩn nhà_hàng 5 sao .",1
"chè khá dở , mỗi kem là ngon .",0
"nhậu ở đây rất nhiều lần , món ăn đa_phần ngon , có giới_thiệu bạn_bè tới nhưng lại nhận được feedback từ bạn_bè hơi buồn , vào quán ăn mà không nhậu thì thái_độ phục_vụ rất tệ .",1
"món ngon , phục_vụ lịch_thiệp , dễ_thương .",1
"tệ như đang ăn canh chua mà bỏ nhiều ớt , nhân_viên thì đông mà khách gọi tính tiền 3 lần đứng nhìn khách rồi ngó lơ , không bao_giờ quay lại .",0
"quán đông khách nên đặt bàn trước , đồ_ăn nhiều giá hợp_lý .",1
"dịch_vụ rất kém , nhân_viên không niềm_nở , hết món nhưng không thấy xin_lỗi hay hành_động gì , món ăn lên rất lâu .",0
phở ăn ngon .,1
nhân_viên lên món sai 2 lần .,1
"rất tệ , đồ_ăn kèm với gà không sạch_sẽ , dưa_leo còn dính đất y_nguyên không rửa cắt lên cho khách .",0
"đồ_ăn ngon , nhân_viên giữ xe có thái_độ tốt , còn nhân_viên phục_vụ có thái_độ khong tốt , khong phục_vụ tốt khi khách_hàng đã yêu_cầu nhiều lần nhưng không phục_vụ ( nước_chấm ) .",0
"đồ_ăn ngon , set buffet 199k rất okiela , rất nên thử ạ .",1
"quán đẹp , đồ_ăn ngon , đẹp_mắt , đúng là_lạ , hương_vị đặc_biệt , các bạn nhân_viên đáng yêu thân_thiện quá , chắc_chắn tôi sẽ quay lại đây nhiều lần .",1
"vô_cùng tệ , đừng ai ăn_ở đây , combo mang thiếu đồ , phục_vụ quá chậm , mang bực .",0
ăn bi nh dân .,0
"nhân_viên quá tệ , góp_ý thì cũng như_không , trãi nghiệm quá tệ , quán nổi_tiếng rồi không cần khách nữa hả .",0
nghe_nói chủ quán của quán này vừa cùng nhân_viên của quán đánh khách thì phải .,0
"đồ_ăn tạm được , nhưng mình không thích không_gian quán , quán có vị_trí có mùi ẩm_mốc .",1
không biết bia rởm hay sao mà uống tối sáng dậy đau_đầu kinh_khủng .,0
thưc ăn ok .,1
"nhân_viên phục_vụ nhiệt_tình , đồ_ăn ngon , bò mềm , giá tiền vừa_phải , không_gian kín nên hơi ồn khi đông khách .",1
"nhân_viên bất_ổn , thiếu tính chuyên_nghiệp , thái_độ phục_vụ rất tệ .",0
"sò điệp thì bình_thường nhưng nhân_viên rất thân_thiện , kalguksu rất phong_phú và ngon_miệng .",1
gà ngon không_gian quán yên_tĩnh phù_hợp trao_đổi cv hội_họp tụ_tập gia_đình .,1
